SIJ2019	builtar
4781	0.4595993258426966
4782	0.2808
4790	0.515312340425532
4801	0.9466026635899127
4802	1.1714018181818182
4810	1.3584743206854344
4820	0.6896276102088168
4831	0.4001357362637363
4832	0.5300902740688687
4833	0.546605838150289
4841	0.22148281081081084
4842	0.5315580892358295
4843	0.6998529866708063
4844	0.9798868776012585
4845	0.5769094736842105
4846	0.47756627421383646
4847	0.11607176555716353
4848	0.10903683890577508
4849	0.12468138613861386
4861	0.6192895681063123
4862	0.442173415061296
4870	1.6704994849519081
6000	2.428497790368272
6010	1.022871961414791
6021	0.6895068443367656
6022	0.35119264314632737
6023	0.2600587631763879
6024	0.6178991741741742
6025	0.32587441860465116
6026	1.1476517045454546
6030	2.0017196707818927
6040	4.016870110375276
6050	0.9327144776119403
6061	0.5208403319977103
6062	0.14794627306273064
6063	0.10844402420574886
6064	0.6400137827715356
6071	0.15451844660194175
6072	0.055630769230769234
6073	0.24880203045685279
6081	0.19031388753056236
6082	0.10823249097472924
6090	4.320419002375297
6100	2.2598166827697264
6111	1.3399872
6112	0.42618136363636366
6121	1.1729489655172414
6122	0.7476467741935484
6131	0.5578915662650602
6132	1.1877957142857143
6141	0.38321565217391307
6142	0.2130411111111111
6143	0.5652520000000001
6151	0.1697142857142857
6152	2.1875958259149355
6160	5.7515234075211055
6170	2.3468513011828933
6180	0.2981658278145696
6190	3.1341064951768485
6201	0.3842556783919598
6202	0.4298434782608696
6203	0.42711375
6211	0.35970578512396695
6212	0.30218285714285714
6213	0.8596119365079364
6221	0.3145748148148148
6222	1.4124988912579957
6223	0.3163504972375691
6224	0.2687688888888889
6225	0.7756080991735538
6231	0.17795405940594058
6232	0.5712075
6241	1.0744171851851851
6242	0.4091704109589041
6243	0.3248
6251	1.7339051445086704
6252	1.0461318936877078
6261	1.3757777777777778
6262	0.3213146
6263	0.549885
6271	0.22235758064516126
6272	0.3337905405405406
6273	0.3248437735849057
6274	0.34494775583482945
6275	0.33205238095238093
6281	0.29899155963302754
6282	1.4556938891276323
6291	0.7822385185185186
6292	1.0779448665620095
6293	0.40503999999999996
7001	0.6742211583011584
7002	0.47035981651376146
7011	0.58496
7012	0.7267764705882354
7020	0.4530440506329114
7031	0.45172421052631573
7032	1.1999547732181426
7040	0.536830985915493
7050	0.9378942319749216
7060	0.5271440963855422
7070	0.5251921610738255
7080	0.530126170212766
7091	0.37018036281179134
7092	0.3378194319880419
7093	0.363655
7094	0.37488731645569623
7101	0.22160747603833866
7102	0.2738190967741935
7110	0.5384987234042553
7120	0.5475433333333334
7131	1.3891357281553398
7132	0.21182818181818183
7140	0.5031718787878788
7150	1.1277833271028037
7160	0.39004184210526316
7170	1.0927218699186991
7180	1.3155036363636363
7191	0.46464090909090905
7192	0.5891801247077163
7193	0.2809143915343915
7200	0.6187303198294243
7211	0.822761038961039
7212	0.3188665300546448
7213	0.3726858278145695
7221	0.4611444863336475
7222	0.672597
7231	0.7842843664122138
7232	0.4407283438155136
7233	0.4027832432432432
7234	0.48206323232323234
7241	0.4948329411764706
7242	1.38762813559322
7250	1.6933401960784313
7261	0.27337094668117523
7262	0.42364929936305734
7263	0.47518646492434663
7270	0.25854784810126585
7281	3.115284358523726
7282	0.8792341040462428
7283	0.6331849593495935
7290	0.4674157446808511
7301	0.6977
7302	0.18044520547945206
7310	1.6661860273972604
7320	0.22404489795918367
7331	0.2536840512820513
7332	0.21666047904191615
7333	0.4611352212389381
7341	0.7213820388349514
7342	1.3790837127845883
7351	0.7188379487179488
7352	0.34343999999999997
7361	0.27631800000000006
7362	0.16964285714285715
7371	0.3480461788617886
7372	0.5499541621621622
7381	0.5493185454545454
7382	0.7586846846846846
7383	0.5819270731707318
7391	0.3591923076923077
7392	0.2595063829787234
7393	0.22472521246458924
7394	0.24421670886075947
7395	0.19548000000000001
7396	0.23578333333333332
7400	0.8885512962962963
7410	0.8206731313131312
7420	0.895767659574468
7431	0.48420341463414635
7432	0.49192957746478877
7441	0.5132443076923077
7442	0.3534980952380952
7451	0.286
7452	0.6249305263157895
7453	0.5446031746031745
7460	0.3266284
7471	0.456
7472	0.5713965714285714
7473	0.6643356097560975
7480	0.30425901639344266
7490	0.9052105263157895
8001	0.47276
8002	0.7630314873417722
8003	0.1419
8011	0.23573333333333335
8012	0.25298119658119655
8013	0.4042058851674641
8014	0.1304
8021	0.635711214953271
8022	0.07978461538461538
8031	0.2500490322580645
8032	0.42024833333333333
8041	0.1971184573002755
8042	0.48837932938856016
8043	0.25497119170984456
8051	0.27157086294416244
8052	0.25844433333333333
8053	0.30881383177570093
8054	0.07773333333333333
8055	0.53289
8056	0.15392178770949722
8057	0.7360433634311512
8058	0.3162693512304251
8059	0.3596427586206897
8061	0.17971742331288346
8070	0.9851524137931034
8081	0.5747945695364238
8082	0.43784959537572254
8091	0.18339395604395603
8092	0.553177868852459
8100	0.16861702127659575
8111	1.6531327397260274
8112	0.9328719602977668
8121	0.2985025531914894
8122	0.25036153846153847
8123	0.142672131147541
8124	0.2770942779291553
8125	0.2861620183486238
8126	0.3223441647597254
8127	0.2168602898550725
8128	0.22885555555555553
8141	0.34479000000000004
8142	0.470412
8150	0.09297777777777778
8161	0.14559624999999998
8162	0.013458461538461539
8171	0.098
8172	0.052
8173	0.5289450887573964
8174	0.18975
8181	0.2795267307692308
8182	0.198468679245283
8191	0.28898625
8192	0.30394771653543307
8200	0.4884820817843866
8211	0.22214716981132077
8212	0.45226446043165464
8213	0.1595326530612245
8214	0.1692
8215	0.23513770700636943
8216	0.07466222222222221
8217	0.052865
8218	0.02529
8230	0.17586666666666667
8241	0.35152317596566524
8242	0.22654089552238807
8251	0.3469121951219512
8252	0.7507707913669064
8253	0.05948181818181818
8261	0.5035444776119402
8262	0.11728636363636363
8271	0.6351582375478927
8272	0.5996280049875312
8273	0.6075655555555555
8274	1.250832
8281	0.21296481927710842
8282	0.1633701030927835
8283	0.9258773913043479
8291	0.454362
8292	0.09197999999999999
8293	0.06534000000000001
8301	0.6681111111111111
8302	0.2712051282051282
8303	1.1254285714285714
8304	0.47053237113402063
8305	1.2534649649368865
8306	0.3944783661971831
8311	0.6228146192893401
8312	0.4565215890410959
8313	1.3110463594852635
8314	1.5964533333333335
8315	1.0899883188044832
8321	0.2398655593220339
8322	1.4569506530612246
8323	0.15108923076923075
8330	0.29049103448275865
8341	0.27411189873417724
8342	0.8377104225352112
8343	0.3361392438563327
8344	0.22117333333333333
8351	0.09225363636363636
8352	0.38308196721311477
8353	0.5503893484419263
8354	0.5239137288135594
8355	0.4814466666666667
8361	0.41667438596491224
8362	0.118
8371	0.22948481012658228
8372	0.3047791358024691
8373	0.28152288288288285
8374	0.04125818181818182
8375	0.17565913043478262
8381	0.4323504761904762
8382	0.46956138728323704
8391	0.5779126595744681
8392	3.6021231999999994
8393	0.7205695141700406
8400	0.6259629473684211
8410	0.6193590532544379
8421	0.057612413793103445
8422	0.5519410264385692
8423	1.0443026670850328
8424	0.16003825503355704
8431	0.24995271535580527
8432	0.24758065217391304
8433	0.43615402597402597
8434	0.6759774350649351
8441	0.8896160000000001
8442	0.143081652892562
8443	0.15965967689822294
8444	0.36966918518518516
8451	0.37978480000000003
8452	0.21551873278236916
8453	0.019106440677966102
8460	0.7934164143426296
8471	1.1686109871244637
8472	0.3308438709677419
8481	0.71820328125
8482	1.3496376923076923
8483	0.2057031884057971
8491	1.2321435754189944
8492	0.6388754838709677
8493	0.41370439024390243
8494	0.6074714285714286
8495	0.17520507936507937
9001	0.3794094273127753
9002	0.3796683798882682
9003	0.4704507552870091
9004	0.1861097196261682
9005	0.3396955066079295
9006	0.6436712499999999
9007	0.897448479880775
9008	0.7960586897179254
9021	0.6251118644067797
9022	0.153824
9031	0.9905651063829787
9032	0.0184
9041	0.4185588
9042	0.2625406956521739
9050	0.13892000000000002
9061	0.26061333333333336
9062	0.26669333333333334
9071	0.2794188679245283
9072	0.3070809937888199
9073	0.3484098333333333
9081	0.2854119626168224
9082	0.4717920276100086
9083	0.4913746704067321
9084	0.5969328607594937
9085	0.4754315677321157
9086	0.30985359649122807
9087	0.4847582706766917
9088	0.166719109947644
9089	0.2565759574468085
9101	0.28825463414634145
9102	0.23195510204081635
9110	0.2526520634920635
9121	0.18183384615384615
9122	0.32258815286624204
9123	0.3008
9131	0.45254465753424655
9132	0.4672821052631579
9141	0.308666301369863
9142	0.36898615384615385
9150	0.44102787499999996
9161	0.7521482926829268
9162	0.39751817351598173
9170	0.5971964238410596
9181	0.5155336986301371
9182	0.7964048379052369
9191	0.3930938666666667
9192	0.3164634482758621
9201	0.5436311475409836
9202	0.28079333333333334
9203	0.02272
9204	0.49252969696969695
9211	0.2239328205128205
9212	0.6003271906354515
9220	0.07836181818181819
9231	0.3142542857142857
9232	0.4878342857142858
9233	0.18766222222222223
9240	0.671824
9250	1.1775705333333333
9261	0.5734769648924122
9262	0.7492512195121952
9271	0.35835118881118877
9272	0.40917000000000003
9273	0.6268458823529411
9274	0.3736371806167401
9281	0.7302036372745491
9282	0.2785666666666667
9283	0.11816312925170068
9291	0.3496825
9292	0.2974552849740933
9301	0.5306899870633893
9302	0.274377358490566
9303	9.351285704119858
9304	0.7365676521739131
9305	0.17585894736842106
9306	0.19223246073298428
9311	1.007122162162162
9312	0.347136815920398
9321	0.48484751529987763
9322	1.5975748057259713
9331	0.54351400132714
9332	1.7923168421052633
9341	0.037901014492753626
9342	0.20448344370860927
9343	0.6961422701949861
9351	0.1434734328358209
9352	0.6992480536912752
9360	0.3495794029850746
9370	1.0491652962515117
9381	0.9070075664621677
9382	0.5975723105706268
9391	0.450835156102176
9392	0.3543771
9393	0.15476307692307692
9400	0.8821970328638498
9411	0.42806500000000003
9412	1.197878797417272
9421	0.16523848101265823
9422	0.3343352380952381
9431	0.093805
9432	0.12869999999999998
9433	0.2734393969849246
9440	0.6153688888888889
9451	1.4020548031496065
9452	0.2869503092783505
9460	3.486965544827586
9470	2.127821550553769
9481	0.21237999999999999
9482	0.45060909090909085
9490	0.5274637037037038
9501	0.1287256551724138
9502	0.3995494736842105
10001	0.18061162646876933
10002	0.38011964566929135
10003	0.24595378486055777
10004	0.5220039024390244
10005	0.26063
10006	0.0913723076923077
10011	0.27437264994547433
10012	0.18730601792573623
10013	0.13567918781725888
10021	0.34948603174603177
10022	0.3363327868852459
10030	1.255901690962099
10040	0.872685
10050	0.019227012987012987
10061	0.17719238918918917
10062	0.5151011275964392
10063	0.44831874999999993
10071	0.3489924541607899
10072	1.4989033513513514
10073	5.832631693336703
10074	0.26139757303370786
10081	0.18350166666666667
10082	0.1957396835443038
10083	0.3371727553648069
10084	0.5473037819799778
10091	0.25943421714285714
10092	0.3438894933920705
10101	0.3050911664295875
10102	0.08053276353276353
10111	0.7498579613095239
10112	0.17185573366214552
10113	0.23087479289940827
10121	0.2492235668789809
10122	0.18889211600429645
10123	0.3039470081490105
10131	0.21859163498098858
10132	0.18774716192687174
10133	0.5319474523160763
10134	0.1683
10141	0.43816882211538466
10142	0.8486719537100068
10143	2.6811555555555557
10144	0.505004607329843
10151	0.5318153846153846
10152	0.76305
10161	0.31392
10162	0.21030486486486488
10163	0.1635848833592535
10170	0.6320331866892273
10180	0.28639553685897434
10191	0.15426028169014086
10192	0.29736453645364536
10201	0.30716666666666664
10202	0.07840560170394036
10203	0.06190800432666307
10204	0.048674788069073785
10205	0.15398892086330934
10206	0.09462392776523701
11001	0.2770313402061856
11002	0.3054387096774194
11003	0.3099610218978102
11004	0.5484561153519932
11011	0.3933927560718057
11012	0.12183143518518519
11013	0.2736987012987013
11014	0.06497288753799393
11015	0.19992708860759495
11016	0.07706522123893805
11021	0.21879224586288418
11022	0.20146552529182882
11023	0.20605798165137615
11024	0.39096827586206895
11031	0.23482810256410258
11032	0.45867850299401197
11041	0.10181597528684908
11042	0.0842618947368421
11043	0.13129909365558912
11044	0.10210408602150538
11045	0.1715328875379939
11051	0.3282087272727273
11052	0.2484365302782324
11053	0.2213890786516854
11054	0.061097727272727276
11060	0.21439893333333332
11070	0.829667544539117
11081	0.38950664310954064
11082	0.4340539818417639
11091	0.8119242331288343
11092	0.21369659770114943
11093	0.15064533333333333
11094	0.09682462311557788
11100	0.7979411538461538
11111	0.7994847204968945
11112	0.38061772540983607
11113	0.4301432763819096
11121	0.3353958223684211
11122	0.38807586577181213
11123	0.41420459081836325
11130	1.5756697773475312
11140	1.375208379204893
11150	0.6195417821782179
11161	0.2928328205128205
11162	0.47191259060402685
11170	0.35911469135802465
11181	0.3938631426985008
11182	0.4628603041825095
11190	0.9722008645533142
11200	0.3847072881355932
11210	0.9632295608108109
11220	0.759638
11231	0.21834462100456623
11232	0.14806360576923078
11233	0.49762166666666663
11241	0.37688413284132843
11242	0.4496240802675585
11251	0.22963719999999999
11252	1.17684
11253	2.9914566101694913
11260	0.1906660465116279
11270	2.8174825
11280	0.528549724072312
12000	1.5397942857142857
12011	0.10574508474576272
12012	0.28559151515151515
12013	0.23663845070422534
12014	0.2196
12015	0.1371
12016	0.3450469945355191
12021	0.35261373390557943
12022	0.7062649541284404
12023	0.6311227071823204
12030	2.029104
12040	0.3940517142857143
12051	0.18995878787878784
12052	0.09790825688073396
12053	0.38922418079096044
12054	0.010644827586206896
12055	0.13891612903225806
12056	0.04844818181818182
12061	0.9852342857142858
12062	0.36620125984251967
12063	0.32677195121951225
12071	0.46713333333333334
12072	0.6803971929824562
12073	1.0142642391304348
12080	0.6839731707317074
12090	0.9242465040650407
12101	0.5631127272727273
12102	0.4171688888888889
12111	0.33131984848484847
12112	0.07498105263157895
12113	0.09716666666666668
12114	0.507399076923077
12121	0.3061413612565445
12122	0.8701124050632912
12123	0.6805724907063198
12131	0.26806746268656717
12132	0.23495761827079933
12141	0.22727249070631972
12142	0.34277744680851063
12143	0.33639230769230766
12144	0.5299286115444618
12145	0.7061823548387097
12146	0.37164
12147	1.1708750291262136
12151	0.26958677966101696
12152	0.13514666666666666
12153	0.22431999999999996
12154	0.42289071428571434
12155	0.15400700460829492
12156	0.42719699999999994
12157	0.6799599999999999
12161	1.1010738604651162
12162	0.6257456637168142
12171	0.22833928571428572
12172	0.5083821395348836
12180	0.06111
12191	0.2506416
12192	0.4538194736842105
12193	0.2264
12194	0.22624540540540541
12201	0.4302367567567567
12202	0.5744086956521739
12203	0.995275067264574
12211	0.5738359183673469
12212	0.50524875
12221	0.46145548387096774
12222	0.607959024390244
12223	0.43068923076923077
12231	0.7262222222222223
12232	0.9688440594059406
12241	0.5372921465968586
12242	0.26271353658536584
12251	0.9762738461538463
12252	0.3449333333333333
12253	0.15672
12261	0.5930295652173913
12262	0.6294339833226427
12263	0.9488542726679712
12271	0.9157500000000001
12272	0.2072020408163265
12281	0.5496178021978022
12282	0.2786083516483516
12291	0.24232406779661017
12292	0.686688078817734
12293	0.5902278259811087
12294	1.054249111747851
12301	2.1483192233009705
12302	1.4213126016260162
12311	2.0338364210526314
12312	0.500530530612245
12321	0.5214381553398059
12322	0.5156410447761194
12331	1.652374134790528
12332	0.25227187500000003
12333	0.1689888
12341	0.31661395973154366
12342	0.1932742268041237
12351	0.497096036036036
12352	0.41438363636363634
12360	0.5951418701298701
12371	0.021413333333333333
12372	0.9647923607427056
12373	0.4884123711340206
12374	0.3264931386861314
12375	0.1342404081632653
12376	0.16264744186046512
12377	0.16536
12381	0.5822736000000001
12382	0.32092000000000004
12391	0.6412950553505535
12392	0.513844537037037
13001	0.8889991082802549
13002	1.344824
13003	0.9239912990936556
13011	0.8662960360360361
13012	0.31705525423728814
13013	0.21804102783725912
13014	0.5148571428571428
13021	0.4479567105263158
13022	0.13446333333333332
13023	0.5453913738019169
13031	0.8559815492957746
13032	0.580424098185699
13033	0.26079276283618585
13034	0.6524733033707866
13041	1.3151559624999998
13042	1.134447606557377
13043	3.23128
13051	0.8411446535677353
13052	0.5800754716981131
13060	0.6981025950196592
13070	0.9204521904761904
13081	0.6260827586206897
13082	0.95550336
13090	1.2603014666666668
13100	1.0767642023346304
13110	0.5184767346938776
13120	1.194125925925926
13130	0.4919387234042553
13140	0.6339282500000001
13150	0.7003400727272727
13160	1.0606174840085287
13171	0.7888554330708661
13172	1.0067375203252031
13181	0.2111471590909091
13182	0.4517409156626506
13183	0.24660748387096776
13184	0.4673597368421053
13185	0.42648568848758467
13191	0.4973336690647482
13192	1.7155213636363638
13201	0.45559285714285713
13202	0.16349666666666668
13211	0.28343322580645164
13212	0.288615
13221	1.274022105263158
13222	0.23776634146341463
13223	0.180588
13231	0.6246746666666667
13232	0.25779255319148936
13233	0.6090526618705036
13240	0.6572387172011661
13251	0.43583606557377047
13252	0.5076392592592592
13260	0.64668
13270	0.4373764285714286
13281	0.2826153191489362
13282	0.5208508695652174
13283	0.6787496350364963
13290	0.6295728205128205
13301	0.4675191397849462
13302	0.556715
13303	0.46793556886227544
13310	1.4284845267489712
13320	0.5630792831541218
13330	0.5173539267015707
13341	0.7508498220640569
13342	1.1932639999999999
13350	1.1463265648854961
14001	0.24952875962360993
14002	0.23532831608654753
14003	0.2579563010204081
14004	0.23903900000000003
14011	0.49654100577081617
14012	0.15063658423493045
14013	0.4005579080824089
14014	0.42186666666666667
14015	0.1791796623634558
14021	0.17204478260869566
14022	0.2868095238095238
14023	0.2693147977598009
14024	0.316853174366617
14025	2.431263086760789
14026	0.15168416988416988
14027	0.7646028333333333
14031	0.45019131046613897
14032	0.32930787644787646
14033	0.22378252983293556
14034	0.09294079635949944
14041	1.0722207337278107
14042	0.6311372564612325
14043	0.360324795640327
14044	0.564103448275862
14050	2.6437378976691512
14061	4.798058170809731
14062	0.9361225000000001
14071	0.2598127659574468
14072	0.4101664748201439
14073	0.9070086486486486
14074	0.259791730474732
14075	0.08504803370786518
14076	0.23154534031413615
14077	0.10347811594202899
14081	0.5572001824817518
14082	0.5595773659305994
14083	0.46984553608969865
14084	0.351225
14085	0.5012377021276596
14091	0.2398913043478261
14092	0.29410790096878364
14093	0.4957815384615385
14094	0.30216142372881355
14095	0.21882438596491227
14101	0.7297996761133605
14102	0.15186
14103	0.32857064220183485
14104	1.2639395505617979
14111	0.2085850334075724
14112	0.4181125
14113	0.43643265306122453
14114	0.41472732394366196
14121	0.23261150793650792
14122	0.11578192043895748
14123	0.3669275409836065
14124	0.09454369047619048
14125	0.2736694252873563
14131	0.45460326431181486
14132	0.3179201005025125
14133	0.32403690499510285
14141	0.44958105147864186
14142	0.43198233360723093
14151	0.30040800884955754
14152	0.22873781725888326
14153	0.5793882167487685
14160	0.7680421052631579
14170	0.4957140740740741
14181	0.5409321052631579
14182	0.3611957957957958
14183	0.24120413711583927
14191	5.302875
14192	2.350105081967213
14201	0.34828714285714285
14202	0.30073880597014924
14210	0.43349513513513516
14220	1.7937354330708661
14231	0.4406562711864407
14232	1.2049798809523808
14240	0.4835271317829457
14251	0.68096
14252	0.2459994029850746
14260	0.20687727272727274
14270	0.12287999999999999
14281	0.082983
14282	0.6617252173913043
14290	2.152977648766328
14301	0.8064
14302	0.9374118518518518
14303	0.1408
14304	0.1479904
14305	0.07311183673469387
14311	0.5460381818181819
14312	0.046713333333333336
14313	0.4393403947368421
14321	0.63282
14322	0.23613886792452832
14323	0.14882214285714285
14324	0.17020137931034482
14331	0.046414883720930236
14332	0.20167566878980892
14333	0.10275
14334	0.03452720930232558
14335	0.2144
14336	0.11583345504522323
14341	0.12748521739130436
14342	0.2751618947368421
14351	0.47006000000000003
14352	0.5928955555555555
14360	0.37092618556701035
14371	0.22179333333333334
14372	0.208278
14373	0.050305263157894735
14381	0.0808
14382	0.6249684615384615
14391	0.06786789473684211
14392	0.1953196460176991
14393	0.10621818181818182
14394	0.149511
14395	0.24246571428571428
14401	0.7825759999999999
14402	0.21917652173913044
14403	0.17507087719298248
14404	0.06125142857142857
14405	0.0450276923076923
14410	0.4939551351351351
14421	0.359259512195122
14422	0.2176318918918919
15000	0.9269895316804408
15010	2.023513247706422
15020	0.7640949771689498
15030	2.1534
15040	0.5410935153583617
15050	2.225794764397906
15060	0.8824403233256352
15070	0.5960880334728034
15080	0.7513660544217687
15090	1.373012380952381
